Object Name,RA(deg),DEC(deg),Velocity,Redshift,Distance,Best Mag,Abs Mag,Photometry/Distance Note,General Note,StarSub Spectrum Name,NED Name,AGC#,Source,RA_SDSS,Dec_SDSS,z_SDSS,plate,fiberID,URL,SDSS Raw Spectrum,specObjID,Nucl/extra,RA_HI,DEC_HI,RA_AA oc,DEC_AA oc,AA_cz,Name,HI position,OC position,HI FWHM,HI Flux,S/N,rms,AA Dist,HI Mass,Observed?,4M,MDM,Lick,Palomar,HET,Note,Spectrum Quality,EXP Time,,,,,,,,,,,
160434.36+145551.8,241.14319,14.93107,4723.011522,0.0157544,72.9102,17.200684,-17.11325745,-,,t710677211107033088_ssub.fits,,,SDSS,241.14319,14.93107,0.0157543998211622,2524,504,http://das.sdss.org/spectro/1d_26/2524/1d/spSpec-54568-2524-504.fit,710677211107033088.fit,710677211107033088,n,,,,,,,,,,,,,,,,,,,,,,B+,3730,,,,,,,,,,,
113812.96+120642.9,174.55404,12.11192,987,0.003292,11.0071,13.1,-17.10836456,-,,,NGC 3773,6605,NED,,,,,,,,,,174.5541667,12.1125,174.5541667,12.11194444,983,N3773,113813.0+120645,113813.0+120643,89(  7),3.38(0.06),37.2,2.14,11.8,8.05,MDM2008 N1 34+35,,MDM2008 N1 34+35,,,,pilot,,,,,,,,,,,,,
162838.76+132357.5,247.1615,13.399325,4950.672176,0.0165138,75.8076,17.290201,-17.10836274,-,,t620320937585147904_ssub.fits,,,SDSS,247.1615,13.399325,0.0165138002485037,2203,174,http://das.sdss.org/spectro/1d_26/2203/1d/spSpec-53915-2203-174.fit,620320937585147904.fit,620320937585147904,n,,,,,,,,,,,,,,,,,,,,,,B+,4800,,,,,,,,,,,
094242.89+092722.1,145.67871,9.45614,3186,0.010628,48.2529,16.31629,-17.1013271,-,,t367551435367251968_ssub.fits,SDSS J094242.89+092722.1,,SDSS,145.67867,9.4561161,0.0106480000540614,1305,279,http://das.sdss.org/spectro/1d_26/1305/1d/spSpec-52757-1305-279.fit,367551435367251968.fit,367551435367251968,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112553.47+095914.9,171.4728,9.98749,1157,0.003858,19.6776,14.369357,-17.10050364,-,,t344470590804983808_ssub.fits,IC 0692,6438,SDSS,171.47284,9.9874557,0.00378301995806396,1223,386,http://das.sdss.org/spectro/1d_26/1223/1d/spSpec-52781-1223-386.fit,344470590804983808.fit,344470590804983808,n,171.4729167,9.984722222,171.4729167,9.986944444,1156,I 692,112553.5+095905,112553.5+095913,50(  5),3.88(0.05),53.5,2.25,20.4,8.58,,,,,,,,,,,,,,,,,,,,
091229.94+123511.7,138.12477,12.586585,4903.545248,0.0163566,71.2705,17.166348,-17.09820103,-,,t725311839977603072_ssub.fits,,193855,SDSS,138.12477,12.586585,0.0163566004484892,2576,565,http://das.sdss.org/spectro/1d_26/2576/1d/spSpec-54086-2576-565.fit,725311839977603072.fit,725311839977603072,n,138.1204167,12.58583333,138.1241667,12.58694444,4877,,091228.9+123509,091229.8+123513,124(  3),1.89(0.07),17.3,2.19,72.1,9.36,,,,,,,,,,,,,,,,,,,,
140415.84+040643.8,211.06601,4.11219,1232,0.004111,22.8468,14.702,-17.0921269,-,,t164041968958046208_ssub.fits,UGC 08986,,SDSS,211.06601,4.1121795,0.00415283022448421,582,224,http://das.sdss.org/spectro/1d_26/0582/1d/spSpec-52045-0582-224.fit,164041968958046208.fit,164041968958046208,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093507.47+050712.2,143.78115,5.12007,1998,0.006665,31.1337,15.388764,-17.07738968,-,,t279449281595703296_ssub.fits,UGC 05107,5107,SDSS,143.78118,5.1200505,0.0066649098880589,992,105,http://das.sdss.org/spectro/1d_26/0992/1d/spSpec-52644-0992-105.fit,279449281595703296.fit,279449281595703296,n,143.7833333,5.116666667,143.7804167,5.119444444,2009,035-009,093508.0+050700,093507.3+050710,174(  2),8.82(0.09),63.7,2.34,34.4,9.39,,,,,,,,,,,,,,,,,,,,
114556.11+135021.0,176.48383,13.83919,3259,0.010871,51.3991,16.478594,-17.07618357,-,,t495906682556121088_ssub.fits,SDSS J114556.12+135021.1,215149,SDSS,176.48384,13.839185,0.0108808996155858,1761,94,http://das.sdss.org/spectro/1d_26/1761/1d/spSpec-53376-1761-094.fit,495906682556121088.fit,495906682556121088,n,176.4775,13.83194444,176.48375,13.83916667,3267,,114554.6+134955,114556.1+135021,40(  9),0.60(0.04),7.6,1.84,49.2,8.53,,,,,,,pilot,,,,,,,,,,,,,
145726.92+085716.9,224.36217,8.9547017,4064.043096,0.0135563,64.2523,16.965775,-17.07366839,-,,t482962424681463808_ssub.fits,,249206,SDSS,224.36217,8.9547017,0.0135562997311354,1715,204,http://das.sdss.org/spectro/1d_26/1715/1d/spSpec-54212-1715-204.fit,482962424681463808.fit,482962424681463808,n,224.3675,8.956111111,224.3620833,8.954722222,4035,,145728.2+085722,145726.9+085717,91(  8),0.80(0.05),8.4,2.23,60.1,8.83,,,,,,,,,,,,,,,,,,,,
103807.99+102251.0,159.53332,10.38086,1170,0.003904,19.7214,14.403465,-17.07122371,-,,t450587983087665152_ssub.fits,CGCG 065-074,200499,SDSS,159.53332,10.380861,0.00392703991383314,1600,128,http://das.sdss.org/spectro/1d_26/1600/1d/spSpec-53090-1600-128.fit,450587983087665152.fit,450587983087665152,n,159.5329167,10.38166667,159.5333333,10.38083333,1175,065-074,103807.9+102254,103808.0+102251,178(  3),9.03(0.09),53.6,2.42,11.1,8.42,,,,,,,pilot,,,,,,,,,,,,,
094256.10+092830.5,145.73377,9.47514,3247.98491,0.0108342,49.0938,16.388374,-17.066759,-,,,,5189,SDSS,145.73643,9.4711837,0.0108342003077269,1305,269,http://das.sdss.org/spectro/1d_26/1305/1d/spSpec-52757-1305-269.fit,367551435325308928.fit,367551435325308928,n,145.7329167,9.487777778,145.7433333,9.471111111,3216,063-048a,094255.9+092916,094258.4+092816,114(  3),25.95(0.06),281.3,1.92,48.9,10.17,,,,,,,,,,,,,,,,,,,,
094905.97+090517.1,147.27491,9.0881,5182,0.017284,75.8791,17.33757,-17.06304086,-,,t367551434486448128_ssub.fits,SDSS J094905.97+090517.1,,SDSS,147.27491,9.0880965,0.0172843001782894,1305,69,http://das.sdss.org/spectro/1d_26/1305/1d/spSpec-52757-1305-069.fit,367551434486448128.fit,367551434486448128,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104521.45+134251.1,161.33939,13.714204,3070.269441,0.0102414,47.8144,16.33712,-17.06067355,-,,t492528901793251328_ssub.fits,,201960,SDSS,161.33939,13.714204,0.0102414004504681,1749,228,http://das.sdss.org/spectro/1d_26/1749/1d/spSpec-53357-1749-228.fit,492528901793251328.fit,492528901793251328,n,161.34375,13.71888889,161.3395833,13.71361111,3072,,104522.5+134308,104521.5+134249,115( 13),1.16(0.08),9.5,2.53,46.6,8.77,,,,,,,pilot,,,,,,,,,,,,,
112912.42+115155.8,172.30177,11.8655,3229,0.010771,50.6703,16.463478,-17.060289,-,companion,,IC 2870,6486,SDSS,172.30116,11.86523,0.010610300116241,1606,146,http://das.sdss.org/spectro/1d_26/1606/1d/spSpec-53055-1606-146.fit,452276682699571200.fit,452276682699571200,e,172.2995833,11.86944444,172.30125,11.86527778,3230,,112911.9+115210,112912.3+115155,113(  3),5.61(0.06),58.8,2,48.7,9.5,"4M2010 N1 48,49","4M2010 N1 48,49",,,,,pilot,,,,,,,,,,,,,
111054.51+093718.5,167.72714,9.6218293,1570.938505,0.00524013,27.8752,15.167136,-17.05895396,-,,t343907512778489856_ssub.fits,,213064,SDSS,167.72714,9.6218293,0.00524012977257371,1221,571,http://das.sdss.org/spectro/1d_26/1221/1d/spSpec-52751-1221-571.fit,343907512778489856.fit,343907512778489856,n,167.72625,9.622777778,167.7270833,9.621944444,1604,,111054.3+093722,111054.5+093719,124(  6),3.65(0.06),39.5,1.85,17.5,8.42,,,,,,,,,,,,,,,,,,,,
110923.31+105002.6,167.34713,10.83408,1460,0.00487,26.5632,15.062751,-17.058651,-,,t451713831958216704_ssub.fits,CGCG 067-014,210082,SDSS,167.34714,10.834094,0.00492668990045786,1604,248,http://das.sdss.org/spectro/1d_26/1604/1d/spSpec-53078-1604-248.fit,451713831958216704.fit,451713831958216704,n,167.3504167,10.83666667,167.3466667,10.83416667,1555,067-014,110924.1+105012,110923.2+105003,66(  3),2.72(0.06),27.2,2.08,17.5,8.29,"4M2010 N3 42, 43","4M2010 N3 42, 43",,,,,pilot,,,,,,,,,,,,,
113043.49+065300.5,172.68121,6.88349,5246,0.0175,79.0824,17.434258,-17.0561412,-,,t455654644241137664_ssub.fits,SDSS J113043.48+065300.5,213942,SDSS,172.68121,6.8834858,0.0174704995006323,1618,105,http://das.sdss.org/spectro/1d_26/1618/1d/spSpec-53116-1618-105.fit,455654644241137664.fit,455654644241137664,n,172.6845833,6.8875,172.68125,6.883611111,5253,,113044.3+065315,113043.5+065301,121( 30),0.91(0.07),7.4,2.49,77.2,9.11,,,,,,,,,,,,,,,,,,,,
153646.55+075000.8,234.194,7.83358,3326,0.011096,53.5309,16.590786,-17.05223673,-,,t485494183826554880_ssub.fits,CGCG 050-042,716402,SDSS,234.19402,7.8335905,0.0110959997400641,1724,318,http://das.sdss.org/spectro/1d_26/1724/1d/spSpec-53859-1724-318.fit,485494183826554880.fit,485494183826554880,n,234.19125,7.833611111,234.1941667,7.833333333,3329,,153645.9+075001,153646.6+075000,188(  9),1.84(0.08),13.2,2.27,50.5,9.04,,,,,,,,,,,,,,,,,,,,
161311.43+094952.0,243.29764,9.8311159,4889.964902,0.016311301,75.2617,17.336687,-17.04618312,-,,t712084658262638592_ssub.fits,,262405,SDSS,243.29764,9.8311159,0.0163113009184599,2529,327,http://das.sdss.org/spectro/1d_26/2529/1d/spSpec-54585-2529-327.fit,712084658262638592.fit,712084658262638592,n,243.2925,9.831111111,243.2979167,9.831666667,4906,,161310.2+094952,161311.5+094954,159(  7),0.81(0.06),8,1.81,73.3,9.01,,,,,,,,,,,,,,,,,,,,
155924.80+102741.6,239.85335,10.461566,4909.601122,0.016376801,75.6604,17.354218,-17.04012516,-,,t710395751997374464_ssub.fits,,258228,SDSS,239.85335,10.461566,0.0163768008351326,2523,191,http://das.sdss.org/spectro/1d_26/2523/1d/spSpec-54572-2523-191.fit,710395751997374464.fit,710395751997374464,n,239.8491667,10.46166667,239.8533333,10.46166667,4863,,155923.8+102742,155924.8+102742,153(  7),1.92(0.07),15.9,2.18,72.6,9.38,,,,,,,,,,,,,,,,,,,,
100305.55+112647.0,150.77313,11.44639,3502,0.01168,53.6968,16.614981,-17.03476103,-,,t491120229225594880_ssub.fits,SDSS J100305.55+112646.9,202483,SDSS,150.77313,11.446387,0.0118254004046321,1744,84,http://das.sdss.org/spectro/1d_26/1744/1d/spSpec-53055-1744-084.fit,491120229225594880.fit,491120229225594880,n,150.7741667,11.44694444,150.7733333,11.44638889,3501,,100305.8+112649,100305.6+112647,70(  3),3.63(0.07),36.1,2.67,52.9,9.38,,,,,,,pilot,,,,,,,,,,,,,
142659.77+084101.0,216.74907,8.6836224,1364.752052,0.00455236,25.1907,14.971517,-17.03468418,-,,t509981105445666816_ssub.fits,,9249,SDSS,216.74907,8.6836224,0.00455236015841365,1811,33,http://das.sdss.org/spectro/1d_26/1811/1d/spSpec-53533-1811-033.fit,509981105445666816.fit,509981105445666816,n,216.7470833,8.684722222,216.7491667,8.683333333,1365,075-033,142659.3+084105,142659.8+084100,146(  2),11.81(0.08),86.4,2.52,23.5,9.19,,,,,,,,,,,,,,,,,,,,
091949.00+042904.8,139.95417,4.48469,3634,0.012122,53.9321,16.628721,-17.030516,-,,,CGCG 034-029,190758,SDSS,139.95414,4.48465,0.012215499766171,991,257,http://das.sdss.org/spectro/1d_26/0991/1d/spSpec-52707-0991-257.fit,279168077839466496.fit,279168077839466496,e,139.9545833,4.483611111,139.9545833,4.484722222,3621,034-029,091949.1+042901,091949.1+042905,165(  3),2.01(0.08),14.3,2.44,55,9.16,,,,,,,,,,,,,,,,,,,,
080221.93+100906.6,120.59141,10.151851,4601.956306,0.0153506,65.451,17.053493,-17.02608843,-,,t680837537693958144_ssub.fits,,,SDSS,120.59141,10.151851,0.0153505997732282,2418,128,http://das.sdss.org/spectro/1d_26/2418/1d/spSpec-53794-2418-128.fit,680837537693958144.fit,680837537693958144,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114558.71+134728.4,176.49466,13.79123,3411,0.011378,53.5511,16.625696,-17.018146,-,,t495906682501595136_ssub.fits,2MASX J11455872+1347280,,SDSS,176.49466,13.791227,0.0113784996792674,1761,81,http://das.sdss.org/spectro/1d_26/1761/1d/spSpec-53376-1761-081.fit,495906682501595136.fit,495906682501595136,n,,,,,,,,,,,,,,,,,,,,,pilot,,,,,,,,,,,,,
094550.48+085433.5,146.46037,8.90933,5239,0.017476,76.5788,17.406404,-17.01413878,-,,t367551434574528512_ssub.fits,SDSS J094550.49+085433.6,191871,SDSS,146.46036,8.9093314,0.0173675008118153,1305,90,http://das.sdss.org/spectro/1d_26/1305/1d/spSpec-52757-1305-090.fit,367551434574528512.fit,367551434574528512,n,146.4575,8.910277778,146.4604167,8.909444444,5231,,094549.8+085437,094550.5+085434,108(  7),0.96(0.06),9.8,2.08,77.2,9.13,,,,,,,,,,,,,,,,,,,,
135704.23+140605.5,209.26765,14.10153,4384,0.014623,68.6377,17.170273,-17.012541,-,,t500693936390537216_ssub.fits,AGC 233714,233714,SDSS,209.26789,14.101811,0.0144889000803232,1778,495,http://das.sdss.org/spectro/1d_26/1778/1d/spSpec-53883-1778-495.fit,500693936390537216.fit,500693936390537216,n,209.2704167,14.10305556,209.2679167,14.10222222,4384,,135704.9+140611,135704.3+140608,133(  6),1.50(0.07),11.4,2.24,65,9.17,,,,,,,,,,,,,,,,,,,,
154246.09+120337.3,235.69206,12.060367,4312.239278,0.0143842,67.5007,17.135143,-17.01139838,-,,t708424002476965888_ssub.fits,,257932,SDSS,235.69206,12.060367,0.0143841998651624,2516,488,http://das.sdss.org/spectro/1d_26/2516/1d/spSpec-54240-2516-488.fit,708424002476965888.fit,708424002476965888,n,235.6925,12.05861111,235.6920833,12.06027778,4303,,154246.2+120331,154246.1+120337,118(  3),2.19(0.07),19.7,2.28,64.7,9.33,,,,,,,,,,,,,,,,,,,,
075516.13+150336.1,118.81721,15.06003,4659,0.015542,66.107,17.094107,-17.00713024,-,,t638052848277389312_ssub.fits,SDSS J075516.13+150336.1,,SDSS,118.8172,15.060019,0.0155479004606605,2266,358,http://das.sdss.org/spectro/1d_26/2266/1d/spSpec-53679-2266-358.fit,638052848277389312.fit,638052848277389312,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100757.11+131338.7,151.988,13.22742,2775,0.009258,43.0686,16.163845,-17.00695877,-,,t491120231549239296_ssub.fits,CGCG 064-071,200099,SDSS,151.988,13.227403,0.00926699955016375,1744,638,http://das.sdss.org/spectro/1d_26/1744/1d/spSpec-53055-1744-638.fit,491120231549239296.fit,491120231549239296,n,151.99,13.22388889,151.9875,13.22722222,2758,064-071,100757.6+131326,100757.0+131338,155(  3),3.82(0.07),30.9,2.21,42.2,9.2,,,,,,,pilot,,,,,,,,,,,,,
084646.97+130950.3,131.69574,13.163999,4246.555242,0.0141651,61.6072,16.942207,-17.00595035,-,,t683652319308414976_ssub.fits,,182478,SDSS,131.69574,13.163999,0.0141650997102261,2428,553,http://das.sdss.org/spectro/1d_26/2428/1d/spSpec-53801-2428-553.fit,683652319308414976.fit,683652319308414976,n,131.6958333,13.16638889,131.6958333,13.16416667,4187,,084647.0+130959,084647.0+130951,155(  5),2.81(0.08),22,2.28,62.4,9.41,,,,,,,,,,,,,,,,,,,,
110414.58+050736.5,166.06079,5.12683,5268,0.017572,79.136,17.489521,-17.00234947,-,,t163761830215286784_ssub.fits,SDSS J110414.59+050736.6,,SDSS,166.06081,5.1268541,0.0176081992685795,581,343,http://das.sdss.org/spectro/1d_26/0581/1d/spSpec-52356-0581-343.fit,163761830215286784.fit,163761830215286784,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160604.84+142504.3,241.52018,14.417885,4681.850286,0.0156171,72.3468,17.297113,-16.99998363,-,,t710677211048312832_ssub.fits,,,SDSS,241.52018,14.417885,0.0156170995905995,2524,490,http://das.sdss.org/spectro/1d_26/2524/1d/spSpec-54568-2524-490.fit,710677211048312832.fit,710677211048312832,n,,,,,,,,,,,,,,,,,,,,,,B+,3730,,,,,,,,,,,
091313.69+114616.7,138.30708,11.771323,5023.251085,0.016755899,72.9206,17.323826,-16.99042517,-,,t725311837926588416_ssub.fits,,,SDSS,138.30708,11.771323,0.0167558994144201,2576,76,http://das.sdss.org/spectro/1d_26/2576/1d/spSpec-54086-2576-076.fit,725311837926588416.fit,725311837926588416,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
092418.61+041416.1,141.07758,4.23781,3636,0.012127,54.049,16.675024,-16.988914,-,,t160102217582379008_ssub.fits,SDSS J092418.62+041416.1,,SDSS,141.0776,4.2378179,0.0121288001537323,568,379,http://das.sdss.org/spectro/1d_26/0568/1d/spSpec-52254-0568-379.fit,160102217582379008.fit,160102217582379008,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141854.62+134852.2,214.72762,13.8145,5011,0.016714,77.8129,17.468899,-16.98635901,-,,t480425844360085504_ssub.fits,SDSS J141854.63+134852.2,,SDSS,214.72765,13.814511,0.0167187992483377,1706,584,http://das.sdss.org/spectro/1d_26/1706/1d/spSpec-53442-1706-584.fit,480425844360085504.fit,480425844360085504,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153854.28+083537.3,234.7262,8.5937114,3538.121578,0.011802,56.5978,16.781324,-16.98267375,-,,t485777406750097408_ssub.fits,,258140,SDSS,234.7262,8.5937114,0.0118019999936223,1725,293,http://das.sdss.org/spectro/1d_26/1725/1d/spSpec-54266-1725-293.fit,485777406750097408.fit,485777406750097408,n,234.7216667,8.592777778,234.72625,8.593611111,3505,,153853.2+083534,153854.3+083537,66(  7),0.76(0.06),8.3,2.48,53.1,8.7,,,,,,,,,,,,,,,,,,,,
112451.16+144744.8,171.2132,14.79579,4252,0.014183,65.1185,17.090521,-16.97800094,-,,t493654914581397504_ssub.fits,SDSS J112451.16+144744.8,215294,SDSS,171.2132,14.795788,0.0141987996175885,1753,517,http://das.sdss.org/spectro/1d_26/1753/1d/spSpec-53383-1753-517.fit,493654914581397504.fit,493654914581397504,n,171.21625,14.79444444,171.2133333,14.79583333,4235,,112451.9+144740,112451.2+144745,128( 10),0.80(0.05),8.6,1.83,62.9,8.87,,,,,,,pilot,,,,,,,,,,,,,
131319.57+101138.1,198.33157,10.19392,1156,0.003856,26.2255,15.116281,-16.977338,-,,,UGC 08298,8298,NED,,,,,,,,,,198.3366667,10.19583333,198.3320833,10.19361111,1157,072-026,131320.8+101145,131319.7+101137,71(  1),15.11(0.06),160.2,2.5,16.3,8.98,Lick2008 N1 31,,,Lick2008 N1 31,,,pilot,,,,,,,,,,,,,
114027.35+152404.3,175.114,15.40122,3300,0.011008,51.9286,16.604158,-16.97287507,-,,t494217877725904896_ssub.fits,NGC 3800A,211697,SDSS,175.11397,15.401233,0.011013999581337,1755,590,http://das.sdss.org/spectro/1d_26/1755/1d/spSpec-53386-1755-590.fit,494217877725904896.fit,494217877725904896,n,175.10875,15.40305556,175.11375,15.40194444,3298,N3800a,114026.1+152411,114027.3+152407,168(  4),3.89(0.08),27.8,2.41,49.7,9.35,,,,,,,pilot,,,,,,,,,,,,,
152300.90+043145.9,230.75375,4.52944,1830,0.006104,31.226,15.5,-16.97258178,-,,,UGC 09830,9830,NED,,,,,,,,,,230.7516667,4.528888889,230.7533333,4.529166667,1830,049-152,152300.4+043144,152300.8+043145,164(  2),3.82(0.08),29,2.3,29.3,8.89,Lick2009apr N2 102,,,Lick2009apr N2 102,,,,,,,,,,,,,,,,
111029.61+134558.1,167.62341,13.76615,4331,0.014448,65.9235,17.126219,-16.968982,-,,t493091937016872960_ssub.fits,2MASX J11102959+1345577,,SDSS,167.62341,13.766147,0.0144672002643347,1751,78,http://das.sdss.org/spectro/1d_26/1751/1d/spSpec-53377-1751-078.fit,493091937016872960.fit,493091937016872960,n,,,,,,,,,,,,,,,,,,,,,pilot,,,,,,,,,,,,,
102120.01+121032.5,155.3334,12.1757,2861,0.009543,44.4266,16.27,-16.96821539,-,,,VIII Zw 066,202240,SDSS,155.33415,12.175177,0.00960186962038279,1746,125,http://das.sdss.org/spectro/1d_26/1746/1d/spSpec-53062-1746-125.fit,491683209415753728.fit,491683209415753728,n,155.3320833,12.1725,155.3341667,12.17694444,2837,,102119.7+121021,102120.2+121037,85(  5),1.52(0.05),18.5,1.98,43.3,8.83,,,,,,,pilot,,,,,,,,,,,,,
102316.63+091330.1,155.81931,9.22504,4734,0.01579,70.5655,17.282118,-16.96084412,-,,t348692630361604096_ssub.fits,SDSS J102316.63+091330.1,200912,SDSS,155.81945,9.2249539,0.0157811008393765,1238,578,http://das.sdss.org/spectro/1d_26/1238/1d/spSpec-52761-1238-578.fit,348692630361604096.fit,348692630361604096,n,155.81875,9.226111111,155.8191667,9.225,4733,,102316.5+091334,102316.6+091330,154(  8),1.55(0.07),12.3,2.27,70.3,9.26,,,,,,,,,,,,,,,,,,,,
101358.91+070126.4,153.49546,7.024,1218,0.004062,19.8886,14.532427,-16.960594,-,,t280857043940671488_ssub.fits,UGC 05522,5522,SDSS,153.49546,7.0240036,0.0040836101397872,997,323,http://das.sdss.org/spectro/1d_26/0997/1d/spSpec-52734-0997-323.fit,280857043940671488.fit,280857043940671488,n,153.4970833,7.021944444,153.4958333,7.023333333,1218,036-065,101359.3+070119,101359.0+070124,211(  2),38.90(0.10),233.7,2.56,37.5,10.11,,,,,,,,B+,2160,,,,,,,,,,,
080146.17+095712.9,120.44239,9.9535966,4261.634899,0.0142154,60.9005,16.966337,-16.95676729,-,,t680837537698152448_ssub.fits,,,SDSS,120.44239,9.9535966,0.014215400442481,2418,129,http://das.sdss.org/spectro/1d_26/2418/1d/spSpec-53794-2418-129.fit,680837537698152448.fit,680837537698152448,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
080113.02+113724.7,120.30428,11.623539,4993.722209,0.016657401,70.7584,17.292961,-16.955929,-,,t680837539208101888_ssub.fits,,188845,SDSS,120.30428,11.623539,0.0166574008762836,2418,489,http://das.sdss.org/spectro/1d_26/2418/1d/spSpec-53794-2418-489.fit,680837539208101888.fit,680837539208101888,n,120.3004167,11.62361111,120.3041667,11.62361111,4935,,080112.1+113725,080113.0+113725,79(  7),0.79(0.07),6.8,2.9,72.5,8.99,,,,,,,,,,,,,,,,,,,,
111300.21+075142.6,168.25088,7.86186,1359,0.004533,24.6626,15.004477,-16.9557173,-,,t282827322631913472_ssub.fits,CGCG 039-068,212097,SDSS,168.2509,7.8618688,0.00449820002540946,1004,585,http://das.sdss.org/spectro/1d_26/1004/1d/spSpec-52723-1004-585.fit,282827322631913472.fit,282827322631913472,n,168.2495833,7.864722222,168.2504167,7.861944444,1396,039-068,111259.9+075153,111300.1+075143,118(  8),2.20(0.06),21.2,2.13,17.5,8.2,,,,,,,,,,,,,,,,,,,,
092738.59+113714.5,141.91082,11.62072,3153,0.010518,47.4741,16.42856,-16.9537237,-,,t489994310033342464_ssub.fits,SDSS J092738.59+113714.5,192132,SDSS,141.91082,11.620717,0.0105140004307032,1740,606,http://das.sdss.org/spectro/1d_26/1740/1d/spSpec-53050-1740-606.fit,489994310033342464.fit,489994310033342464,n,141.9133333,11.61861111,141.9108333,11.62083333,3207,,092739.2+113707,092738.6+113715,137(  7),0.80(0.06),7.2,2.11,48.7,8.65,,,,,,,,,,,,,,,,,,,,
141550.36+105740.7,213.95984,10.961308,4901.986189,0.0163514,76.0311,17.454607,-16.95034937,-,,t480146110854201344_ssub.fits,,249130,SDSS,213.95984,10.961308,0.0163513999432325,1705,39,http://das.sdss.org/spectro/1d_26/1705/1d/spSpec-53848-1705-039.fit,480146110854201344.fit,480146110854201344,n,213.96,10.95444444,213.96,10.96138889,4888,,141550.4+105716,141550.4+105741,75(  8),0.82(0.07),8.8,2.38,72,9,,,,,,,,,,,,,,,,,,,,
080206.54+092238.3,120.52729,9.3773177,4135.453269,0.0137945,59.1955,16.912746,-16.94869747,-,,t681120494849622016_ssub.fits,,,SDSS,120.52729,9.3773177,0.0137945003807545,2419,227,http://das.sdss.org/spectro/1d_26/2419/1d/spSpec-54139-2419-227.fit,681120494849622016.fit,681120494849622016,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153920.03+152303.5,234.83347,15.38433,2004,0.006685,35.6809,15.814558,-16.947621,-,,t783297858576056320_ssub.fits,UGC 09951,9951,SDSS,234.83347,15.384333,0.00690574990585446,2782,599,http://das.sdss.org/spectro/1d_26/2782/1d/spSpec-54592-2782-599.fit,783297858576056320.fit,783297858576056320,n,234.8304167,15.38305556,234.8333333,15.38416667,2004,107-019,153919.3+152259,153920.0+152303,137(  2),4.16(0.07),32.3,2.46,32.7,9.02,,,,,,,,,,,,,,,,,,,,
094402.90+092227.1,146.01212,9.37421,3098,0.010334,47.0066,16.414387,-16.9464072,-,,t367551435128176640_ssub.fits,SDSS J094402.90+092227.1,191867,SDSS,146.01211,9.3742115,0.010334899649024,1305,222,http://das.sdss.org/spectro/1d_26/1305/1d/spSpec-52757-1305-222.fit,367551435128176640.fit,367551435128176640,n,146.0133333,9.381111111,146.0120833,9.374166667,3098,,094403.2+092252,094402.9+092227,166(  7),1.53(0.06),13.6,1.94,47.2,8.91,,,,,,,,,,,,,,,,,,,,
